BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
2762.340044,1,2372.98,2372.98,0,1465.082446,4500,659.726225,874.537967
926.458992,0.818182,6200.71,5742.61,458.1,283.476295,7000,7932.430735,271.788449
7474.408678,1,0,0,0,10187.5226,10000,2021.908233,1918.555864
287.884126,1,1545.03,124.72,1420.31,289.630816,6500,1182.107223,187.489659
170.617046,0.727273,350,350,0,0,3000,828.8943,175.629153
86.661044,1,709.98,0,709.98,0,1000,727.104508,168.805075
1541.743608,1,0,0,0,118.974129,1600,353.686721,428.150067
7558.010921,1,365.26,188.56,176.7,4738.30754,8000,3311.192387,4903.859993
6956.37654,1,11500.94,3091.01,8409.93,15133.53213,14000,20122.00545,1617.014574
99.256215,0.636364,1554.39,1174.39,380,0,6000,1006.702329,139.902685
376.15858,1,2724.76,572.76,2152,0,8500,2600.70524,190.766768
380.517893,1,2590.27,2102.46,487.81,0,2500,1825.405687,173.164117
1311.952719,0.909091,2092,1242,850,0,5181.818182,3476.019003,330.828719
548.252892,1,208.41,208.41,0,1633.935089,3000,708.100631,154.96528
3.691925,0.363636,27.99,27.99,0,0,6500,187.172733,56.066059
49.911409,1,178.4,0,178.4,0,2500,130.650758,166.81518
18.549421,0.090909,132,0,132,0,19500,3610.565153,66.187935
4251.411617,1,0,0,0,2318.967259,5000,1428.511775,1322.626868
32.229139,0.727273,145.85,0,145.85,0,1000,263.681773,130.725349
1226.152097,1,0,0,0,275.602351,1200,797.029627,1026.510864
1238.140283,1,56.38,0,56.38,0,1600,398.98255,422.371745
153.643158,1,0,0,0,254.910338,300,347.227774,148.87441
200.580245,0.727273,354,354,0,0,1200,1697.98971,217.875105
2329.869472,1,1497.2,1301.26,195.94,0,7000,1453.119488,632.472511
5090.523925,1,1689.09,0,1689.09,1088.523871,6000,2046.509543,2256.318292
2996.761878,1,3644.35,3610.6,33.75,0,3500,3879.940821,864.045134
1103.834373,0.363636,0,0,0,155.414239,7000,4021.956752,410.666163
72.679836,0.545455,800.55,586.55,214,0,7000,1584.89763,147.859998
4995.229116,1,1580.34,1364.34,216,0,5500,1712.233039,1485.721729
300.427627,1,443.71,0,443.71,0,1000,372.548129,228.365901
1521.763256,1,312.15,0,312.15,0,1500,671.70656,1458.363763
16.742181,0.545455,320,0,320,0,2500,559.713369,65.554557
757.964752,0.875,157.4,157.4,0,0,1200,1494.480376,2638.59841
8315.894044,1,8391.55,0,8391.55,0,8500,6322.388249,7912.050279
476.728349,1,462.75,462.75,0,0,5500,185.002877,170.274498
776.919827,1,11522.9,11146.28,376.62,0,4500,11082.51429,237.006434
245.336939,0.363636,909,909,0,0,3000,340.201751,55.410769
18.745682,0.363636,872.7,872.7,0,0,2500,2411.060444,44.981723
7.106669,0.333333,27.98,27.98,0,0,2500,57.785065,154.349034
1632.421395,1,993.96,245.59,748.37,0,6000,2752.623744,489.842903
2439.976275,1,499.59,0,499.59,0,2700,555.286351,617.276328
1315.478789,1,88.08,0,88.08,154.311694,1500,453.199092,321.319929
1454.09973,1,0,0,0,49.602856,1500,274.985583,493.392656
1695.40481,1,1641.48,1377.06,264.42,1105.875503,7000,3423.435143,629.237655
19.991586,0.875,144,0,144,0,1500,173.881319,96.495473
3219.604215,1,4126.75,4126.75,0,0,10500,6061.100911,1113.256834
337.178513,1,3809.71,3809.71,0,0,16500,2837.599645,238.075524
217.10156,0.818182,2953.03,2953.03,0,0,5000,3123.296573,118.209566
2124.826298,1,967.61,397.61,570,581.6512,5000,1778.725826,477.542826
313.13311,1,49.09,49.09,0,1306.110387,6500,1405.747523,189.159601
154.271153,1,1498.28,667,831.28,0,12000,1343.450205,189.406063
7934.946009,1,1792.15,1792.15,0,4169.060991,11500,2373.896899,2184.394699
4183.77248,1,511.12,278.6,232.52,1209.426365,4500,1378.838332,2569.377585
4187.550741,1,0,0,0,433.71918,4500,1216.465192,935.585513
58.565355,0.833333,386,0,386,0,1000,425.996964,65.250637
8363.401152,1,1076.01,1076.01,0,3134.26615,9500,1828.936956,2608.291402
45.171225,0.636364,160,160,0,0,500,197.019336,94.411065
440.676765,0.666667,0,0,0,1125.542162,1200,171.743821,113.220269
7867.660015,1,507,507,0,8980.648498,8500,6802.892319,8644.138069
731.222335,1,0,0,0,2828.975383,1500,3208.182454,236.90696
39.523885,0.727273,592.88,451.18,141.7,0,12000,1111.148943,120.742325
1996.785925,1,212.64,212.64,0,272.115509,2000,1121.381513,2669.122014
3114.988266,1,453.12,453.12,0,2115.036647,5000,1160.859524,1067.666256
2341.401664,1,0,0,0,1818.306309,3000,668.918811,553.243869
2819.630553,1,0,0,0,230.543537,3000,810.389383,1147.376672
147.085066,0.818182,1381.14,1027.14,354,0,2500,1457.406626,128.626652
152.459665,1,1248.09,829.45,418.64,0,5000,1316.455236,210.906103
1998.15597,1,348,348,0,1940.357907,9000,2893.195013,419.016946
290.246277,1,2617.61,1342.69,1274.92,0,2500,2948.963493,164.864181
2074.364799,1,1500,1500,0,0,2200,2200.280484,1436.215703
1773.323689,1,1423.71,1423.71,0,0,5000,1410.310559,423.078833
12.540151,0.363636,201,104.5,96.5,0,2500,479.948299,142.198683
5796.622219,0.875,423.38,223.38,200,6739.693779,8000,813.94163,1523.155003
3261.241461,1,0,0,0,154.67204,6500,800.677168,1588.441785
4228.71103,1,923.99,0,923.99,3932.272703,8500,8805.280436,1134.632482
8033.907466,1,159,159,0,3983.763805,9000,1620.868564,2568.327034
11.902047,0.818182,0,0,0,482.992567,3000,727.929858,5.03821
7789.190958,1,1307.39,84.45,1222.94,1836.893684,8500,2072.817061,2983.977594
8465.740449,1,1345.81,226,1119.81,3429.450339,9500,2069.156797,2410.701385
151.194794,0.818182,2634.7,2411.53,223.17,0,7500,2295.964836,103.773786
3212.963003,1,0,0,0,185.532602,3500,766.728773,1044.358428
149.59894,1,2009.64,206,1803.64,0,16500,1886.871621,150.495102
39.718404,0.363636,525.17,525.17,0,0,8500,515.996856,37.409861
99.523071,0.818182,955.87,955.87,0,0,13500,1201.853087,99.945036
1837.047378,1,0,0,0,73.157833,2000,412.848153,599.972398
28.90195,0.363636,169.24,169.24,0,0,1200,166.658504,42.777345
133.68751,1,1139.2,0,1139.2,0,3000,957.152839,116.355394
1922.943603,1,110.8,110.8,0,0,3000,551.431723,565.627471
653.931902,1,0,0,0,1561.104542,1200,1535.018327,274.518511
25.178303,0.727273,283.15,0,283.15,0,5000,206.688202,101.894341
3049.215189,1,390,390,0,5876.866242,3200,6537.913767,2729.078978
8073.983031,1,2153.11,1326,827.11,3037.443167,9500,3032.171255,2764.780103
1731.459785,1,288.47,0,288.47,37.454878,1700,673.92358,1361.538435
173.720757,0.181818,345.29,345.29,0,887.279827,1200,0,
1150.724569,1,797.27,482.31,314.96,180.115216,6000,1177.010626,261.521082
5376.083101,1,0,0,0,2293.529361,5500,3202.100651,12449.67391
992.615052,1,162.28,0,162.28,0,1000,333.663574,462.345834
1360.029064,1,75.87,75.87,0,1482.699821,1500,328.843583,544.816677
167.244974,0.272727,0,0,0,1275.337159,3000,7094.254317,248.788237
24.382156,1,366.6,0,366.6,0,2000,335.625679,164.248719
1001.129965,1,0,0,0,457.757366,1200,462.290269,469.620367
108.766657,0.857143,750.19,750.19,0,0,2500,498.643829,95.901909
3106.853852,1,0,0,0,3043.478003,6000,702.156272,1069.874481
787.341687,1,2732.66,2548.47,184.19,0,16500,2548.494077,388.363232
1075.768647,1,200,200,0,0,1200,550.95426,290.977264
2270.22733,1,0,0,0,159.189426,2400,495.667079,974.797056
38.994955,1,431.52,431.52,0,0,7000,417.892105,182.596244
1154.381343,1,2421.85,468.65,1953.2,0,9000,1421.087219,422.043729
126.098257,0.8,387.66,387.66,0,0,1200,211.00385,174.40662
61.657184,1,338.4,0,338.4,0,1000,384.287358,135.392627
6371.35328,1,0,0,0,3546.56566,7000,1914.79158,3654.599824
6057.280526,1,2235.12,1102.4,1132.72,0,10500,1489.016246,1494.385566
7005.310696,1,0,0,0,4273.427073,10500,1623.620841,1571.575974
4.598902,0.363636,51.16,0,51.16,0,3000,160.554337,166.879157
59.264067,0.909091,203.08,0,203.08,956.776745,2000,1309.186831,204.315088
953.772248,1,747.62,747.62,0,1411.613588,2500,306.649908,215.800967
22.187914,1,0,0,0,147.48527,3000,182.533898,155.060934
2118.77868,1,62.46,0,62.46,1361.312559,4000,1080.520104,448.013699
21.345298,0.727273,1019,119,900,0,4500,1274.379409,161.692199
4817.148022,1,0,0,0,7625.978921,8000,3810.594316,2642.808941
452.951976,0.454545,3649.83,3649.83,0,0,7500,209.217046,164.503829
41.25567,0.454545,297.4,297.4,0,0,6000,595.460601,173.255085
0,0,19.25,0,19.25,0,4000,0,
107.600851,1,1461.15,1034.03,427.12,0,7500,1334.893122,193.531249
9.431309,1,80.44,0,80.44,0,2500,104.97817,67.789985
4768.062736,1,374.81,333.2,41.61,9917.639168,7000,5283.297064,1589.293892
244.653051,1,1181.03,607.4,573.63,0,4500,1047.448996,181.476998
268.966315,0.727273,784,659,125,0,10500,514.650308,159.17308
1411.914825,1,0,0,0,127.321884,1500,259.780798,423.779107
183.992665,0.818182,1402.4,1140.5,261.9,0,7200,1262.938606,239.059144
19.491307,0.363636,0,0,0,1161.514855,1200,3338.597271,9.550733
3153.251957,1,3398.12,95.84,3302.28,5608.804955,3000,9000.706634,4255.297059
534.168335,0.909091,3916.8,2170.37,1746.43,107.838419,3000,3291.567762,144.195071
6313.362606,0.909091,0,0,0,9687.179224,10000,6291.189848,1246.208875
531.269205,1,33.4,0,33.4,0,3700,2508.700414,170.113751
3699.694691,1,0,0,0,1182.596884,4000,769.962086,1698.5381
451.23106,1,1293.7,725.6,568.1,0,1200,894.932094,204.619343
591.103032,1,626.69,626.69,0,0,2500,786.571498,311.637186
253.640197,0.909091,2607.88,1142.96,1464.92,73.579253,4000,1954.784637,154.583752
4222.928545,1,0,0,0,4745.047686,8000,1383.938805,1295.228551
884.230978,1,0,0,0,611.76416,1200,883.943797,216.195821
237.344299,1,1266.03,170,1096.03,0,1800,729.118157,189.433393
19.949534,0.111111,0,0,0,326.731167,2500,0,
398.726283,1,393.49,393.49,0,787.215403,600,795.860389,213.548011
6991.964344,1,1384.92,0,1384.92,18.807602,13000,2814.59508,2308.020257
38.792757,0.636364,1115.92,0,1115.92,54.562891,3500,1506.34522,85.99372
200.988312,0.181818,0,0,0,1864.566564,2500,9724.871142,332.480788
2173.970603,1,0,0,0,1192.786167,2400,445.866028,1043.148468
158.878732,1,738.65,0,738.65,109.368455,7500,899.2372,170.492035
1464.636143,1,0,0,0,2773.394382,1500,1751.449835,477.001326
190.962339,1,2161.22,2161.22,0,0,5000,1663.048553,148.790482
6983.408463,1,0,0,0,3354.686368,7700,1116.896212,25697.63772
58.83251,1,551.93,0,551.93,0,2500,437.19547,194.026175
3046.937141,1,0,0,0,4021.457424,5000,809.451322,673.513777
1396.279238,1,3380.44,1449.92,1930.52,0,3500,5451.794841,385.003688
975.252077,1,1146.74,796.74,350,0,1000,1273.063087,252.66907
1622.84216,1,248.74,0,248.74,1814.147021,2500,1082.286757,384.449529
3899.763741,1,0,0,0,925.72976,6500,877.767833,1454.215974
2719.639153,1,715.81,715.81,0,0,10000,694.102974,724.758705
347.226798,1,1535.49,1203.69,331.8,0,1000,778.913464,149.966517
8.172299,0.636364,114,0,114,0,2700,123.400772,44.25482
8248.178009,1,1788.84,0,1788.84,90.031207,18000,40627.59524,2149.990102
289.353197,1,461.68,201,260.68,0,4500,282.328051,183.50739
38.91624,1,358.49,0,358.49,188.234434,2500,479.607061,141.652641
810.739995,1,86.9,86.9,0,0,7500,253.775702,210.961925
438.337653,1,1867.9,1424.87,443.03,128.429272,6500,2080.403638,204.877516
101.083401,0.909091,553.36,140,413.36,1719.767683,3000,2515.38256,56.937337
1300.793883,1,1282.2,0,1282.2,0,1200,1407.623536,1230.452069
1418.838078,1,0,0,0,272.782072,1500,619.975821,519.49072
2042.585017,0.857143,498.96,0,498.96,2364.540395,2500,414.718951,1517.202791
218.948323,1,1858.33,1380,478.33,0,4500,1934.821016,177.124786
115.467669,0.545455,354,354,0,0,16500,4555.965464,211.04268
199.462047,1,1296.2,745.82,550.38,0,1800,18.125527,110.486344
143.737177,1,1456,361,1095,0,2500,1416.600792,139.685178
45.45702,0.909091,175,175,0,0,1200,212.558928,223.193529
1089.795044,1,0,0,20,38.249993,1200,284.731156,331.10383
19.946102,1,450,0,450,0,1000,386.571651,131.349565
626.213492,1,0,0,0,3393.427055,1200,3566.140224,473.448279
1849.017387,1,0,0,0,838.008227,2500,433.218956,837.7785
2992.591246,1,0,0,0,759.456509,3500,817.050377,825.529474
2021.514867,1,1582.84,1554.89,27.95,0,2500,565.380786,486.702058
2122.066396,1,0,0,0,1048.972729,3000,548.182704,515.520727
4.417273,0.181818,27.42,0,27.42,0,1800,228.417814,175.836378
825.347767,1,0,0,0,105.877591,1200,426.206835,217.958559
87.462633,0.454545,0,0,0,1251.696029,2000,2678.249487,114.91159
1223.909602,1,607,607,0,0,1200,466.149713,906.697643
83.930127,0.727273,1027.64,1027.64,0,0,6000,1007.971531,106.407569
1241.025652,1,0,0,0,180.783929,1800,842.814061,405.72085
268.797746,1,70,0,70,0,1000,105.954038,229.157988
451.404363,1,2196,2154.34,41.66,0,1800,2142.056177,184.805024
3.248979,0.090909,91.26,0,91.26,0,3500,0,
160.873814,0.666667,480,480,0,0,1500,38.770699,86.542118
982.566805,1,282.39,0,282.39,0,1000,722.645708,935.878792
4070.500764,0.833333,710.8,140,570.8,4620.069456,4900,364.205524,3231.905456
1048.892643,1,0,0,0,115.766104,1100,218.648513,598.910658
507.076999,0.857143,0,0,0,1391.140391,1500,2104.053736,257.650259
158.634812,0.909091,1765.38,84.8,1680.58,0,9500,1661.464986,135.26688
976.370187,1,0,0,0,1622.255801,1600,3056.718074,429.217423
5.336222,0.272727,57,0,57,0,5000,164.041195,124.16248
3363.288511,1,1123.42,865.78,257.64,1992.271699,4500,4772.462052,948.702747
1475.396878,1,5055.77,2931.91,2123.86,0,1900,4826.844372,1879.122243
15155.53286,1,717.24,717.24,0,4718.274895,18000,4002.194556,3843.924668
782.392041,1,8168.9,3000.97,5167.93,0,16500,7455.296139,232.694923
3157.715309,1,548.79,548.79,0,3075.115015,3500,3817.151157,852.200705
872.07108,1,853,0,853,999.04114,4000,784.917897,276.484296
1904.495561,1,4044.14,2961.8,1082.34,0,6700,6312.820074,520.454965
1186.287841,1,115.5,115.5,0,0,1200,446.088328,356.432463
3838.312836,1,0,0,0,1256.712548,9500,1419.130675,1076.233929
5975.063353,1,345.3,345.3,0,3599.222154,6500,2010.926039,2784.103858
2005.438728,1,956.05,818.73,137.32,0,2500,915.734963,592.444909
6749.994904,1,0,0,0,4561.826799,11500,4930.710131,4974.373221
6.127959,0.636364,82.85,0,82.85,0,3500,100.08381,108.827629
1994.694769,1,248.75,248.75,0,1016.518185,6000,568.025868,562.654151
7404.850748,1,0,0,0,12405.2945,11500,13956.71873,1633.85526
6950.583049,1,400.98,0,400.98,259.046858,12500,2008.360568,1704.533297
5976.796897,1,1194.52,0,1194.52,790.205561,6000,2722.095294,2670.210603
19.846569,1,0,0,0,133.049604,1200,48.739156,97.986182
6456.515148,1,0,0,0,3802.386718,7500,2640.103648,1789.614843
2651.484926,1,908.15,0,908.15,1008.639756,3000,4361.679346,943.46896
1091.437438,1,1237.37,447.6,789.77,0,4500,833.893431,279.421489
28.588826,1,151.92,0,151.92,0,1000,111.631804,111.312954
703.368382,1,64,0,64,0,2550,179.083715,212.119486
1512.218864,1,1002.93,825.89,177.04,0,4000,328.446221,344.205824
1608.052487,0.545455,0,0,0,2496.721337,5000,9933.62261,684.647727
233.961592,1,248.44,13,235.44,0,1200,219.96077,174.71331
159.36681,0.636364,1277.5,0,1277.5,0,2500,1315.820451,173.58488
27.40855,1,290.6,290.6,0,0,2000,315.279531,170.973738
1132.796058,1,519.79,519.79,0,0,1200,642.723631,436.088187
101.874313,0.636364,70,70,0,365.228157,2500,464.687342,178.912575
862.753623,1,1282.38,0,1282.38,0,11500,930.179257,179.698273
3753.102666,1,0,0,0,702.912179,11000,1029.476417,921.100658
996.223227,1,0,0,0,1398.39554,8000,2369.167737,226.016919
4035.138453,1,0,0,0,2399.437045,7000,1474.388466,927.057881
1845.210833,1,0,0,0,1960.264859,4500,331.387568,600.297574
46.56216,1,261.16,0,261.16,0,4000,230.605229,179.077671
299.179091,0.454545,1147.23,1071.7,75.53,0,4000,1460.796216,80.470536
2917.079199,1,0,0,0,844.083928,3000,1360.117166,1562.665426
3062.16821,0.9,2253.98,920.54,1333.44,4161.09715,9000,1132.237548,960.131857
320.33625,1,0,0,0,1258.982051,6500,1746.672526,194.539211
24.176932,1,189.85,189.85,0,0,3000,184.60455,100.687061
5496.421462,1,0,0,0,2338.977761,6000,1292.534876,1605.355165
0.074724,0.181818,0,0,0,370.73048,1000,1628.657052,11.51534
6063.976197,1,3987.01,3531.24,455.77,2791.263609,7500,1423.187576,1583.370963
2669.587009,1,0,0,0,967.482287,6500,666.186973,655.620366
86.206262,1,626.28,210.7,415.58,0,3000,729.334233,164.106431
958.26975,1,0,0,0,171.920223,1000,327.333462,308.017569
10929.05958,1,675.89,500.39,175.5,1521.869211,12000,2639.956641,3049.937917
11581.9335,1,0,0,0,9236.092963,13000,2132.826323,4814.853217
207.209597,1,13.66,0,13.66,0,7000,1703.339459,208.367436
3139.267322,1,5393.36,2094.44,3298.92,0,3000,4173.119357,5573.463031
2689.895528,1,0,0,0,270.201463,2900,639.484442,640.261805
1406.627442,1,2315.86,1339.26,976.6,0,4000,3176.971719,462.419982
1594.485356,1,2650.91,2123.9,527.01,0,7000,1416.618009,427.14706
3755.184007,1,3211.86,1420.58,1791.28,0,11000,3198.261943,960.856638
38.795708,0.636364,229.48,229.48,0,0,3050,392.882251,132.864883
37.911473,0.818182,254,84,170,0,3000,248.076679,185.502626
1723.804529,1,3145.79,997.29,2148.5,0,6000,995.065501,387.473541
165.290723,0.818182,971.2,971.2,0,446.94537,1000,1922.505496,124.779308
683.391465,0.636364,0,0,0,1786.070392,3000,346.494649,159.136566
10.358325,0.454545,98.83,98.83,0,0,7000,116.299635,145.320085
1063.614099,1,0,0,0,196.616463,1200,206.505212,316.230814
98.290292,0.545455,4440.8,4440.8,0,0,1500,7150.995346,119.097785
1540.879308,0.909091,0,0,0,154.550357,4000,720.558343,334.635642
3083.636304,1,250,0,250,0,10000,4669.193554,893.368255
1098.457059,1,0,0,0,18.510103,1200,224.204359,551.721679
4836.914446,1,305.6,305.6,0,0,16500,2547.923816,1602.370029
131.069154,1,1315.39,313.08,1002.31,0,3500,1123.656185,182.23728
49.564532,1,433.5,273.94,159.56,0,9000,465.466079,148.914581
1967.70274,1,744.9,669.9,75,956.424536,4000,449.758817,647.309788
1669.128355,1,0,0,0,335.056814,1800,528.612762,607.334479
56.116326,0.181818,368.47,368.47,0,66.320495,2500,174.470592,167.4688
227.184126,0.272727,50,50,0,947.140065,5500,2074.177677,162.04957
1417.157652,1,562.5,0,562.5,0,1500,987.794574,861.298259
1406.483149,1,0,0,0,363.680545,1500,214.423727,362.96484
0,0,581,0,581,0,1000,692.523718,
1124.582725,1,0,0,0,219.933843,1200,446.251464,228.206218
110.409387,0.727273,992.88,992.88,0,0,4500,791.103098,148.537836
4929.758948,1,4939.1,4939.1,0,2365.84349,6000,3952.187547,5234.368383
687.378139,1,74.42,0,74.42,0,700,353.250281,492.588377
7.167028,0.363636,99,99,0,0,6000,196.556706,85.643203
49.433937,1,387,0,387,0,3000,335.472854,122.280528
1427.949491,1,0,0,0,617.736537,1800,2163.873958,329.166007
17.141376,0.818182,182.1,33.6,148.5,113.918826,6000,255.074373,93.628909
2285.655394,0.9,3648.73,2517.43,1131.3,2034.664095,7000,586.67656,558.834333
341.149186,1,48.78,48.78,0,0,500,256.731955,259.3518
91.705554,1,1468.1,1468.1,0,0,3000,1502.962138,110.071016
2032.338405,0.909091,158.24,0,158.24,2508.932178,2500,625.314406,632.198197
4.12565,0.363636,25.69,25.69,0,0,4500,163.352538,128.336305
709.473364,1,548.85,385.29,163.56,153.665694,1200,381.15677,213.8837
8048.03442,1,0,0,0,6163.107978,12000,2165.252987,2164.447843
2755.306896,0.909091,2754.49,1974,780.49,3193.924548,13000,4843.691023,774.60303
348.646985,0.818182,230,230,0,1099.152158,1200,443.364076,271.562248
472.663708,0.545455,310.44,0,310.44,0,4000,2493.243567,222.654608
387.585128,0.333333,0,0,0,2494.497971,3000,0,
120.658015,1,349.12,349.12,0,0,2700,383.414493,163.463142
105.385636,1,1536.31,344.91,1191.4,0,3000,1639.344093,161.467632
2843.942194,1,0,0,0,266.975744,3000,869.193769,910.703762
28.315171,0.5,225.02,111.7,113.32,0,10000,315.246249,118.313994
949.530268,1,45.65,45.65,0,47.786053,1000,303.450157,456.016895
34.706824,0.181818,242.9,242.9,0,0,1500,85.290895,174.958496
3596.749572,1,0,0,0,1172.638871,6000,1499.401344,765.099049
49.920897,1,400.19,400.19,0,0,8500,363.703322,177.221407
120.945829,0.7,33.38,0,33.38,0,1000,514.002301,148.330512
1118.479084,1,325.95,203.96,121.99,0,2400,290.888289,369.130795
216.184011,0.454545,0,0,0,948.380744,1200,243.64342,173.667325
3997.572659,1,0,0,0,3516.5482,4500,1456.274689,1310.022633
1906.703614,1,780,0,780,0,3000,1338.303471,598.649198
1747.359784,1,0,0,0,413.38083,1800,700.732344,755.249544
2363.615492,1,1441.32,374.64,1066.68,0,6000,1055.392983,988.408977
1247.196735,1,243,243,0,0,1200,529.091477,919.446681
336.640397,1,589.59,165,424.59,0,5000,839.728514,184.635553
135.493002,1,0,0,0,499.794103,1200,1844.110066,185.379277
957.980588,1,424.76,0,424.76,0,5000,504.56116,337.959338
965.236679,1,2786.08,763.82,2022.26,0,4500,1399.589495,244.198717
260.409355,1,545.34,257.34,288,0,1500,384.809868,189.1629
2772.790822,1,337.98,0,337.98,198.185224,3000,1043.396353,1046.955311
1305.266304,0.833333,1078.89,844.99,233.9,2081.15215,5000,164.080259,191.069553
1153.335938,1,886.56,0,886.56,0,1000,724.171914,2256.223464
633.388444,1,830.45,830.45,0,0,6000,497.263402,239.606651
5830.700298,1,4079.01,507,3572.01,0,11500,2038.201869,1375.326986
4931.40051,1,540,540,0,527.008867,11500,1174.80652,1147.961544
